text,Label,text_cleaning,text_casefolding,text_tokenizing,text_normalizing,text_SR,text_stemming
@Kita_AMLTF Mudah2an dapat klepon bisa buat PJJ tahun ajaran depan sedih covid naik lagi jadi tetap pembelajaran jarak jauh emak emak dah pusing.,Negatif,AMLTF Mudahan dapat klepon bisa buat PJJ tahun ajaran depan sedih covid naik lagi jadi tetap pembelajaran jarak jauh emak emak dah pusing,amltf mudahan dapat klepon bisa buat pjj tahun ajaran depan sedih covid naik lagi jadi tetap pembelajaran jarak jauh emak emak dah pusing,"['amltf', 'mudahan', 'dapat', 'klepon', 'bisa', 'buat', 'pjj', 'tahun', 'ajaran', 'depan', 'sedih', 'covid', 'naik', 'lagi', 'jadi', 'tetap', 'pembelajaran', 'jarak', 'jauh', 'emak', 'emak', 'dah', 'pusing']","['amltf', 'mudahan', 'dapat', 'klepon', 'bisa', 'buat', 'pjj', 'tahun', 'ajaran', 'depan', 'sedih', 'covid', 'naik', 'lagi', 'jadi', 'tetap', 'pembelajaran', 'jarak', 'jauh', 'emak', 'emak', 'sudah', 'pusing']","['amltf', 'mudahan', 'klepon', 'pjj', 'ajaran', 'sedih', 'covid', 'pembelajaran', 'jarak', 'emak', 'emak', 'pusing']",amltf mudah klepon pjj ajar sedih covid ajar jarak emak emak pusing
Gugatan dilakukan oleh 19 dari 69 mahasiswa yang diberhentikan pada masa pembelajaran jarak jauh (PJJ) tersebut. https://t.co/EHU54xVMlf,Negatif,Gugatan dilakukan oleh dari mahasiswa yang diberhentikan pada masa pembelajaran jarak jauh PJJ tersebut,gugatan dilakukan oleh dari mahasiswa yang diberhentikan pada masa pembelajaran jarak jauh pjj tersebut,"['gugatan', 'dilakukan', 'oleh', 'dari', 'mahasiswa', 'yang', 'diberhentikan', 'pada', 'masa', 'pembelajaran', 'jarak', 'jauh', 'pjj', 'tersebut']","['gugatan', 'dilakukan', 'oleh', 'dari', 'mahasiswa', 'yang', 'diberhentikan', 'pada', 'masa', 'pembelajaran', 'jarak', 'jauh', 'pjj', 'tersebut']","['gugatan', 'mahasiswa', 'diberhentikan', 'pembelajaran', 'jarak', 'pjj']",gugat mahasiswa henti ajar jarak pjj
Penelitian Oxford University sebut pembelajaran jarak jauh menyebabkan “learning loss” hingga 50%. Ini jadi salah satu acuan pemerintah Indonesia untuk membuka kembali pembelajaran tatap muka. Saksikan #15MinutesMetroTV eps #SekolahTatapMukaTerbatas Rabu (16/6) pukul 18.45 WIB. https://t.co/mj3gleT6Da,Negatif,Penelitian Oxford University sebut pembelajaran jarak jauh menyebabkan learning loss hingga Ini jadi salah satu acuan pemerintah Indonesia untuk membuka kembali pembelajaran tatap muka Saksikan eps Rabu pukul WIB,penelitian oxford university sebut pembelajaran jarak jauh menyebabkan learning loss hingga ini jadi salah satu acuan pemerintah indonesia untuk membuka kembali pembelajaran tatap muka saksikan eps rabu pukul wib,"['penelitian', 'oxford', 'university', 'sebut', 'pembelajaran', 'jarak', 'jauh', 'menyebabkan', 'learning', 'loss', 'hingga', 'ini', 'jadi', 'salah', 'satu', 'acuan', 'pemerintah', 'indonesia', 'untuk', 'membuka', 'kembali', 'pembelajaran', 'tatap', 'muka', 'saksikan', 'eps', 'rabu', 'pukul', 'wib']","['penelitian', 'oxford', 'university', 'sebut', 'pembelajaran', 'jarak', 'jauh', 'menyebabkan', 'learning', 'loss', 'hingga', 'ini', 'jadi', 'salah', 'satu', 'acuan', 'pemerintah', 'indonesia', 'untuk', 'membuka', 'kembali', 'pembelajaran', 'tatap', 'muka', 'saksikan', 'eps', 'rabu', 'pukul', 'wib']","['penelitian', 'oxford', 'university', 'pembelajaran', 'jarak', 'menyebabkan', 'learning', 'loss', 'salah', 'acuan', 'pemerintah', 'indonesia', 'membuka', 'pembelajaran', 'tatap', 'muka', 'saksikan', 'eps', 'rabu', 'wib']",teliti oxford university ajar jarak sebab learning loss salah acu perintah indonesia buka ajar tatap muka saksi eps rabu wib
.@pknstanid digugat oleh sejumlah mahasiswanya yang diberhentikan selama masa pandemi. Gugatan dilakukan oleh 19 dari 69 mahasiswa yang diberhentikan pada masa pembelajaran jarak jauh (PJJ) tersebut. #TopNews https://t.co/AmMg4cFg1v https://t.co/6sPxchhDTy,Negatif,digugat oleh sejumlah mahasiswanya yang diberhentikan selama masa pandemi Gugatan dilakukan oleh dari mahasiswa yang diberhentikan pada masa pembelajaran jarak jauh PJJ tersebut,digugat oleh sejumlah mahasiswanya yang diberhentikan selama masa pandemi gugatan dilakukan oleh dari mahasiswa yang diberhentikan pada masa pembelajaran jarak jauh pjj tersebut,"['digugat', 'oleh', 'sejumlah', 'mahasiswanya', 'yang', 'diberhentikan', 'selama', 'masa', 'pandemi', 'gugatan', 'dilakukan', 'oleh', 'dari', 'mahasiswa', 'yang', 'diberhentikan', 'pada', 'masa', 'pembelajaran', 'jarak', 'jauh', 'pjj', 'tersebut']","['digugat', 'oleh', 'sejumlah', 'mahasiswanya', 'yang', 'diberhentikan', 'selama', 'masa', 'pandemi', 'gugatan', 'dilakukan', 'oleh', 'dari', 'mahasiswa', 'yang', 'diberhentikan', 'pada', 'masa', 'pembelajaran', 'jarak', 'jauh', 'pjj', 'tersebut']","['digugat', 'mahasiswanya', 'diberhentikan', 'pandemi', 'gugatan', 'mahasiswa', 'diberhentikan', 'pembelajaran', 'jarak', 'pjj']",gugat mahasiswa henti pandemi gugat mahasiswa henti ajar jarak pjj
"@dr_tompi Emak"" yg pada PROTES anaknya daring, ga mau repot ngajarin anaknya. Skarang yg perlu diperbaiki itu sistem pendidikannya. PJJ itu pembelajaran jarak jauh. Bukan PENUGASAN JARAK JAUH.",Negatif,tompi Emak yg pada PROTES anaknya daring ga mau repot ngajarin anaknya Skarang yg perlu diperbaiki itu sistem pendidikannya PJJ itu pembelajaran jarak jauh Bukan PENUGASAN JARAK JAUH,tompi emak yg pada protes anaknya daring ga mau repot ngajarin anaknya skarang yg perlu diperbaiki itu sistem pendidikannya pjj itu pembelajaran jarak jauh bukan penugasan jarak jauh,"['tompi', 'emak', 'yg', 'pada', 'protes', 'anaknya', 'daring', 'ga', 'mau', 'repot', 'ngajarin', 'anaknya', 'skarang', 'yg', 'perlu', 'diperbaiki', 'itu', 'sistem', 'pendidikannya', 'pjj', 'itu', 'pembelajaran', 'jarak', 'jauh', 'bukan', 'penugasan', 'jarak', 'jauh']","['tompi', 'emak', 'yang', 'pada', 'protes', 'anaknya', 'daring', 'tidak', 'mau', 'repot', 'ngajarin', 'anaknya', 'skarang', 'yang', 'perlu', 'diperbaiki', 'itu', 'sistem', 'pendidikannya', 'pjj', 'itu', 'pembelajaran', 'jarak', 'jauh', 'bukan', 'penugasan', 'jarak', 'jauh']","['tompi', 'emak', 'protes', 'anaknya', 'daring', 'repot', 'ngajarin', 'anaknya', 'skarang', 'diperbaiki', 'sistem', 'pendidikannya', 'pjj', 'pembelajaran', 'jarak', 'penugasan', 'jarak']",tompi emak protes anak daring repot ngajarin anak skarang baik sistem didik pjj ajar jarak tugas jarak
Tapi kalau bunda-bunda belum yakin melepaskan anaknya untuk sekolah PTM Terbatas is okey koq. Bunda bisa pilih option pembelajaran jarak jauh aja... https://t.co/DjKs53cmOO,Positif,Tapi kalau bundabunda belum yakin melepaskan anaknya untuk sekolah PTM Terbatas is okey koq Bunda bisa pilih option pembelajaran jarak jauh aja,tapi kalau bundabunda belum yakin melepaskan anaknya untuk sekolah ptm terbatas is okey koq bunda bisa pilih option pembelajaran jarak jauh aja,"['tapi', 'kalau', 'bundabunda', 'belum', 'yakin', 'melepaskan', 'anaknya', 'untuk', 'sekolah', 'ptm', 'terbatas', 'is', 'okey', 'koq', 'bunda', 'bisa', 'pilih', 'option', 'pembelajaran', 'jarak', 'jauh', 'aja']","['tetapi', 'kalau', 'bundabunda', 'belum', 'yakin', 'melepaskan', 'anaknya', 'untuk', 'sekolah', 'ptm', 'terbatas', 'is', 'okey', 'kok', 'bunda', 'bisa', 'pilih', 'option', 'pembelajaran', 'jarak', 'jauh', 'saja']","['bundabunda', 'melepaskan', 'anaknya', 'sekolah', 'ptm', 'terbatas', 'is', 'okey', 'bunda', 'pilih', 'option', 'pembelajaran', 'jarak']",bundabunda lepas anak sekolah ptm batas is okey bunda pilih option ajar jarak
"@YourMine56 Sebenernya disaat dia sudah masuk ke ranah pendidikan. Walaupun wajarnya ituu ranah pribadi, ya bisa Dan boleh saja dicek. Kebetulan juga sekarang sedang pembelajaran jarak jauh alias online. Jadi perlu memang pengawasan Dan bila trnyata yg dibuka dengan apa yg shrusnya berbeda..",Positif,Sebenernya disaat dia sudah masuk ke ranah pendidikan Walaupun wajarnya ituu ranah pribadi ya bisa Dan boleh saja dicek Kebetulan juga sekarang sedang pembelajaran jarak jauh alias online Jadi perlu memang pengawasan Dan bila trnyata yg dibuka dengan apa yg shrusnya berbeda,sebenernya disaat dia sudah masuk ke ranah pendidikan walaupun wajarnya ituu ranah pribadi ya bisa dan boleh saja dicek kebetulan juga sekarang sedang pembelajaran jarak jauh alias online jadi perlu memang pengawasan dan bila trnyata yg dibuka dengan apa yg shrusnya berbeda,"['sebenernya', 'disaat', 'dia', 'sudah', 'masuk', 'ke', 'ranah', 'pendidikan', 'walaupun', 'wajarnya', 'ituu', 'ranah', 'pribadi', 'ya', 'bisa', 'dan', 'boleh', 'saja', 'dicek', 'kebetulan', 'juga', 'sekarang', 'sedang', 'pembelajaran', 'jarak', 'jauh', 'alias', 'online', 'jadi', 'perlu', 'memang', 'pengawasan', 'dan', 'bila', 'trnyata', 'yg', 'dibuka', 'dengan', 'apa', 'yg', 'shrusnya', 'berbeda']","['sebenarnya', 'disaat', 'dia', 'sudah', 'masuk', 'ke', 'ranah', 'pendidikan', 'walaupun', 'wajarnya', 'ituu', 'ranah', 'pribadi', 'ya', 'bisa', 'dan', 'boleh', 'saja', 'dicek', 'kebetulan', 'juga', 'sekarang', 'sedang', 'pembelajaran', 'jarak', 'jauh', 'alias', 'online', 'jadi', 'perlu', 'memang', 'pengawasan', 'dan', 'bila', 'ternyata', 'yang', 'dibuka', 'dengan', 'apa', 'yang', 'shrusnya', 'berbeda']","['disaat', 'masuk', 'ranah', 'pendidikan', 'wajarnya', 'ituu', 'ranah', 'pribadi', 'dicek', 'pembelajaran', 'jarak', 'alias', 'online', 'pengawasan', 'dibuka', 'shrusnya', 'berbeda']",saat masuk ranah didik wajar ituu ranah pribadi cek ajar jarak alias online awas buka shrusnya beda
"Sudah lebih dari satu tahun pembelajaran jarak jauh (PJJ) dilakukan guna mencegah penularan Covid-19 di lingkungan sekolah. Alasan kesehatan menjadi fokus utama selama pandemi. 

Disini kita ulas bagaimana anak Anda tetap aman dan juga aktif bersekolah, apa saja? 
#sigmaresearch https://t.co/3RV7nCF6sR",Positif,Sudah lebih dari satu tahun pembelajaran jarak jauh PJJ dilakukan guna mencegah penularan Covid di lingkungan sekolah Alasan kesehatan menjadi fokus utama selama pandemi Disini kita ulas bagaimana anak Anda tetap aman dan juga aktif bersekolah apa saja,sudah lebih dari satu tahun pembelajaran jarak jauh pjj dilakukan guna mencegah penularan covid di lingkungan sekolah alasan kesehatan menjadi fokus utama selama pandemi disini kita ulas bagaimana anak anda tetap aman dan juga aktif bersekolah apa saja,"['sudah', 'lebih', 'dari', 'satu', 'tahun', 'pembelajaran', 'jarak', 'jauh', 'pjj', 'dilakukan', 'guna', 'mencegah', 'penularan', 'covid', 'di', 'lingkungan', 'sekolah', 'alasan', 'kesehatan', 'menjadi', 'fokus', 'utama', 'selama', 'pandemi', 'disini', 'kita', 'ulas', 'bagaimana', 'anak', 'anda', 'tetap', 'aman', 'dan', 'juga', 'aktif', 'bersekolah', 'apa', 'saja']","['sudah', 'lebih', 'dari', 'satu', 'tahun', 'pembelajaran', 'jarak', 'jauh', 'pjj', 'dilakukan', 'guna', 'mencegah', 'penularan', 'covid', 'di', 'lingkungan', 'sekolah', 'alasan', 'kesehatan', 'menjadi', 'fokus', 'utama', 'selama', 'pandemi', 'disini', 'kita', 'ulas', 'bagaimana', 'anak', 'anda', 'tetap', 'aman', 'dan', 'juga', 'aktif', 'bersekolah', 'apa', 'saja']","['pembelajaran', 'jarak', 'pjj', 'mencegah', 'penularan', 'covid', 'lingkungan', 'sekolah', 'alasan', 'kesehatan', 'fokus', 'utama', 'pandemi', 'ulas', 'anak', 'aman', 'aktif', 'bersekolah']",ajar jarak pjj cegah tular covid lingkung sekolah alas sehat fokus utama pandemi ulas anak aman aktif sekolah
"Guru, Berikut 10 Saran Agar Pembelajaran Jarak Jauh Lebih Efektif dan Menyenangkan
--
Nyatanya mendesain pembelajaran di kelas maya maupun kelas nyata tidaklah sesederhana itu (teori). https://t.co/oWZEeuOFzG",Positif,Guru Berikut Saran Agar Pembelajaran Jarak Jauh Lebih Efektif dan Menyenangkan Nyatanya mendesain pembelajaran di kelas maya maupun kelas nyata tidaklah sesederhana itu teori,guru berikut saran agar pembelajaran jarak jauh lebih efektif dan menyenangkan nyatanya mendesain pembelajaran di kelas maya maupun kelas nyata tidaklah sesederhana itu teori,"['guru', 'berikut', 'saran', 'agar', 'pembelajaran', 'jarak', 'jauh', 'lebih', 'efektif', 'dan', 'menyenangkan', 'nyatanya', 'mendesain', 'pembelajaran', 'di', 'kelas', 'maya', 'maupun', 'kelas', 'nyata', 'tidaklah', 'sesederhana', 'itu', 'teori']","['guru', 'berikut', 'saran', 'agar', 'pembelajaran', 'jarak', 'jauh', 'lebih', 'efektif', 'dan', 'menyenangkan', 'nyatanya', 'mendesain', 'pembelajaran', 'di', 'kelas', 'maya', 'maupun', 'kelas', 'nyata', 'tidaklah', 'sesederhana', 'itu', 'teori']","['guru', 'saran', 'pembelajaran', 'jarak', 'efektif', 'menyenangkan', 'mendesain', 'pembelajaran', 'kelas', 'maya', 'kelas', 'nyata', 'sesederhana', 'teori']",guru saran ajar jarak efektif senang desain ajar kelas maya kelas nyata sederhana teori
"diadakannya pembelajaran tatap muka karena banyak mendengar keluhan dari orang tua yang menemui banyak kendala selama pembelajaran jarak jauh misal keterbatasan sinyal, tidak ada laptop atau hp ditambah anak yang mudah jenuh kalau belajar di rumah https://t.co/j05Pjqxuvx",Negatif,diadakannya pembelajaran tatap muka karena banyak mendengar keluhan dari orang tua yang menemui banyak kendala selama pembelajaran jarak jauh misal keterbatasan sinyal tidak ada laptop atau hp ditambah anak yang mudah jenuh kalau belajar di rumah,diadakannya pembelajaran tatap muka karena banyak mendengar keluhan dari orang tua yang menemui banyak kendala selama pembelajaran jarak jauh misal keterbatasan sinyal tidak ada laptop atau hp ditambah anak yang mudah jenuh kalau belajar di rumah,"['diadakannya', 'pembelajaran', 'tatap', 'muka', 'karena', 'banyak', 'mendengar', 'keluhan', 'dari', 'orang', 'tua', 'yang', 'menemui', 'banyak', 'kendala', 'selama', 'pembelajaran', 'jarak', 'jauh', 'misal', 'keterbatasan', 'sinyal', 'tidak', 'ada', 'laptop', 'atau', 'hp', 'ditambah', 'anak', 'yang', 'mudah', 'jenuh', 'kalau', 'belajar', 'di', 'rumah']","['diadakannya', 'pembelajaran', 'tatap', 'muka', 'karena', 'banyak', 'mendengar', 'keluhan', 'dari', 'orang', 'tua', 'yang', 'menemui', 'banyak', 'kendala', 'selama', 'pembelajaran', 'jarak', 'jauh', 'misal', 'keterbatasan', 'sinyal', 'tidak', 'ada', 'laptop', 'atau', 'hp', 'ditambah', 'anak', 'yang', 'mudah', 'jenuh', 'kalau', 'belajar', 'di', 'rumah']","['diadakannya', 'pembelajaran', 'tatap', 'muka', 'mendengar', 'keluhan', 'orang', 'tua', 'menemui', 'kendala', 'pembelajaran', 'jarak', 'keterbatasan', 'sinyal', 'laptop', 'hp', 'ditambah', 'anak', 'mudah', 'jenuh', 'belajar', 'rumah']",ada ajar tatap muka dengar keluh orang tua temu kendala ajar jarak batas sinyal laptop hp tambah anak mudah jenuh ajar rumah
Gugatan dilakukan oleh 19 dari 69 mahasiswa yang diberhentikan pada masa pembelajaran jarak jauh (PJJ) tersebut. https://t.co/HjS7XiOpRu,Negatif,Gugatan dilakukan oleh dari mahasiswa yang diberhentikan pada masa pembelajaran jarak jauh PJJ tersebut,gugatan dilakukan oleh dari mahasiswa yang diberhentikan pada masa pembelajaran jarak jauh pjj tersebut,"['gugatan', 'dilakukan', 'oleh', 'dari', 'mahasiswa', 'yang', 'diberhentikan', 'pada', 'masa', 'pembelajaran', 'jarak', 'jauh', 'pjj', 'tersebut']","['gugatan', 'dilakukan', 'oleh', 'dari', 'mahasiswa', 'yang', 'diberhentikan', 'pada', 'masa', 'pembelajaran', 'jarak', 'jauh', 'pjj', 'tersebut']","['gugatan', 'mahasiswa', 'diberhentikan', 'pembelajaran', 'jarak', 'pjj']",gugat mahasiswa henti ajar jarak pjj
Metode PJJ atau Pembelajaran Jarak Jauh menjadi salah satu solusi kegiatan pembelajaran di sekolah tetap berjalan selama pandemi Covid-19.,Positif,Metode PJJ atau Pembelajaran Jarak Jauh menjadi salah satu solusi kegiatan pembelajaran di sekolah tetap berjalan selama pandemi Covid,metode pjj atau pembelajaran jarak jauh menjadi salah satu solusi kegiatan pembelajaran di sekolah tetap berjalan selama pandemi covid,"['metode', 'pjj', 'atau', 'pembelajaran', 'jarak', 'jauh', 'menjadi', 'salah', 'satu', 'solusi', 'kegiatan', 'pembelajaran', 'di', 'sekolah', 'tetap', 'berjalan', 'selama', 'pandemi', 'covid']","['metode', 'pjj', 'atau', 'pembelajaran', 'jarak', 'jauh', 'menjadi', 'salah', 'satu', 'solusi', 'kegiatan', 'pembelajaran', 'di', 'sekolah', 'tetap', 'berjalan', 'selama', 'pandemi', 'covid']","['metode', 'pjj', 'pembelajaran', 'jarak', 'salah', 'solusi', 'kegiatan', 'pembelajaran', 'sekolah', 'berjalan', 'pandemi', 'covid']",metode pjj ajar jarak salah solusi giat ajar sekolah jalan pandemi covid
Buat orang tua yang belum yakin mengantarkan anaknya ke sekolah boleh pilih pembelajaran jarak jauh.,Positif,Buat orang tua yang belum yakin mengantarkan anaknya ke sekolah boleh pilih pembelajaran jarak jauh,buat orang tua yang belum yakin mengantarkan anaknya ke sekolah boleh pilih pembelajaran jarak jauh,"['buat', 'orang', 'tua', 'yang', 'belum', 'yakin', 'mengantarkan', 'anaknya', 'ke', 'sekolah', 'boleh', 'pilih', 'pembelajaran', 'jarak', 'jauh']","['buat', 'orang', 'tua', 'yang', 'belum', 'yakin', 'mengantarkan', 'anaknya', 'ke', 'sekolah', 'boleh', 'pilih', 'pembelajaran', 'jarak', 'jauh']","['orang', 'tua', 'mengantarkan', 'anaknya', 'sekolah', 'pilih', 'pembelajaran', 'jarak']",orang tua antar anak sekolah pilih ajar jarak
Jika orang tua belum yakin dengan keamanan PTM di masa pandemi ini boleh kok memilih pembelajaran jarak jauh. Nggak ada perbedaan apapun di kegiatan maupun nilai. https://t.co/bZS3kl9QX0,Positif,Jika orang tua belum yakin dengan keamanan PTM di masa pandemi ini boleh kok memilih pembelajaran jarak jauh Nggak ada perbedaan apapun di kegiatan maupun nilai,jika orang tua belum yakin dengan keamanan ptm di masa pandemi ini boleh kok memilih pembelajaran jarak jauh nggak ada perbedaan apapun di kegiatan maupun nilai,"['jika', 'orang', 'tua', 'belum', 'yakin', 'dengan', 'keamanan', 'ptm', 'di', 'masa', 'pandemi', 'ini', 'boleh', 'kok', 'memilih', 'pembelajaran', 'jarak', 'jauh', 'nggak', 'ada', 'perbedaan', 'apapun', 'di', 'kegiatan', 'maupun', 'nilai']","['jika', 'orang', 'tua', 'belum', 'yakin', 'dengan', 'keamanan', 'ptm', 'di', 'masa', 'pandemi', 'ini', 'boleh', 'kok', 'memilih', 'pembelajaran', 'jarak', 'jauh', 'tidak', 'ada', 'perbedaan', 'apapun', 'di', 'kegiatan', 'maupun', 'nilai']","['orang', 'tua', 'keamanan', 'ptm', 'pandemi', 'memilih', 'pembelajaran', 'jarak', 'perbedaan', 'apapun', 'kegiatan', 'nilai']",orang tua aman ptm pandemi pilih ajar jarak beda apa giat nilai
Sistem pembelajaran jarak jauh di masa pandemi ini memang menguras emosi. Saya yang anaknya sudah remaja aja ya sering kali ikutan stress tahu kalau anak ga paham dengan yang disampaikan. Apalagi kalau pas sinyal nggak bersahabat. Nggak bisa ngebayangin gimana PJJnya anak TK ya? https://t.co/BWHsoSDfGt,Negatif,Sistem pembelajaran jarak jauh di masa pandemi ini memang menguras emosi Saya yang anaknya sudah remaja aja ya sering kali ikutan stress tahu kalau anak ga paham dengan yang disampaikan Apalagi kalau pas sinyal nggak bersahabat Nggak bisa ngebayangin gimana PJJnya anak TK ya,sistem pembelajaran jarak jauh di masa pandemi ini memang menguras emosi saya yang anaknya sudah remaja aja ya sering kali ikutan stress tahu kalau anak ga paham dengan yang disampaikan apalagi kalau pas sinyal nggak bersahabat nggak bisa ngebayangin gimana pjjnya anak tk ya,"['sistem', 'pembelajaran', 'jarak', 'jauh', 'di', 'masa', 'pandemi', 'ini', 'memang', 'menguras', 'emosi', 'saya', 'yang', 'anaknya', 'sudah', 'remaja', 'aja', 'ya', 'sering', 'kali', 'ikutan', 'stress', 'tahu', 'kalau', 'anak', 'ga', 'paham', 'dengan', 'yang', 'disampaikan', 'apalagi', 'kalau', 'pas', 'sinyal', 'nggak', 'bersahabat', 'nggak', 'bisa', 'ngebayangin', 'gimana', 'pjjnya', 'anak', 'tk', 'ya']","['sistem', 'pembelajaran', 'jarak', 'jauh', 'di', 'masa', 'pandemi', 'ini', 'memang', 'menguras', 'emosi', 'saya', 'yang', 'anaknya', 'sudah', 'remaja', 'saja', 'ya', 'sering', 'kali', 'ikutan', 'stress', 'tahu', 'kalau', 'anak', 'tidak', 'paham', 'dengan', 'yang', 'disampaikan', 'apalagi', 'kalau', 'pas', 'sinyal', 'tidak', 'bersahabat', 'tidak', 'bisa', 'ngebayangin', 'gimana', 'pjjnya', 'anak', 'tk', 'ya']","['sistem', 'pembelajaran', 'jarak', 'pandemi', 'menguras', 'emosi', 'anaknya', 'remaja', 'kali', 'ikutan', 'stress', 'anak', 'paham', 'pas', 'sinyal', 'bersahabat', 'ngebayangin', 'gimana', 'pjjnya', 'anak', 'tk']",sistem ajar jarak pandemi uras emosi anak remaja kali ikut stress anak paham pas sinyal sahabat ngebayangin gimana pjjnya anak tk
"Pandemi ini menjadi tantangan terbesar untuk semua orang tua yang memiliki anak usia 5-7 tahun yang belum bisa fokus melakukan pembelajaran secara jarak jauh..
Karena di masa TK saatnya mengenal guru, teman dan bermain bagi anak-anak https://t.co/R1HhIvk40D",Positif,Pandemi ini menjadi tantangan terbesar untuk semua orang tua yang memiliki anak usia tahun yang belum bisa fokus melakukan pembelajaran secara jarak jauh Karena di masa TK saatnya mengenal guru teman dan bermain bagi anakanak,pandemi ini menjadi tantangan terbesar untuk semua orang tua yang memiliki anak usia tahun yang belum bisa fokus melakukan pembelajaran secara jarak jauh karena di masa tk saatnya mengenal guru teman dan bermain bagi anakanak,"['pandemi', 'ini', 'menjadi', 'tantangan', 'terbesar', 'untuk', 'semua', 'orang', 'tua', 'yang', 'memiliki', 'anak', 'usia', 'tahun', 'yang', 'belum', 'bisa', 'fokus', 'melakukan', 'pembelajaran', 'secara', 'jarak', 'jauh', 'karena', 'di', 'masa', 'tk', 'saatnya', 'mengenal', 'guru', 'teman', 'dan', 'bermain', 'bagi', 'anakanak']","['pandemi', 'ini', 'menjadi', 'tantangan', 'terbesar', 'untuk', 'semua', 'orang', 'tua', 'yang', 'memiliki', 'anak', 'usia', 'tahun', 'yang', 'belum', 'bisa', 'fokus', 'melakukan', 'pembelajaran', 'secara', 'jarak', 'jauh', 'karena', 'di', 'masa', 'tk', 'saatnya', 'mengenal', 'guru', 'teman', 'dan', 'bermain', 'bagi', 'anakanak']","['pandemi', 'tantangan', 'terbesar', 'orang', 'tua', 'memiliki', 'anak', 'usia', 'fokus', 'pembelajaran', 'jarak', 'tk', 'mengenal', 'guru', 'teman', 'bermain', 'anakanak']",pandemi tantang besar orang tua milik anak usia fokus ajar jarak tk kenal guru teman main anakanak
"Saat pelaksanaan PTM nanti, bakal ada pengaturan jarak, peserta didik tdk hrs stp hari dtg ke sekolah. Materi yg diberikanpun merupakan materi yg esensial. Buat org tua yg mungkin blm yakin mengantarkan anaknya ke sekolah. Boleh pilih pembelajaran jarak jauh.",Positif,Saat pelaksanaan PTM nanti bakal ada pengaturan jarak peserta didik tdk hrs stp hari dtg ke sekolah Materi yg diberikanpun merupakan materi yg esensial Buat org tua yg mungkin blm yakin mengantarkan anaknya ke sekolah Boleh pilih pembelajaran jarak jauh,saat pelaksanaan ptm nanti bakal ada pengaturan jarak peserta didik tdk hrs stp hari dtg ke sekolah materi yg diberikanpun merupakan materi yg esensial buat org tua yg mungkin blm yakin mengantarkan anaknya ke sekolah boleh pilih pembelajaran jarak jauh,"['saat', 'pelaksanaan', 'ptm', 'nanti', 'bakal', 'ada', 'pengaturan', 'jarak', 'peserta', 'didik', 'tdk', 'hrs', 'stp', 'hari', 'dtg', 'ke', 'sekolah', 'materi', 'yg', 'diberikanpun', 'merupakan', 'materi', 'yg', 'esensial', 'buat', 'org', 'tua', 'yg', 'mungkin', 'blm', 'yakin', 'mengantarkan', 'anaknya', 'ke', 'sekolah', 'boleh', 'pilih', 'pembelajaran', 'jarak', 'jauh']","['saat', 'pelaksanaan', 'ptm', 'nanti', 'bakal', 'ada', 'pengaturan', 'jarak', 'peserta', 'didik', 'tidak', 'harus', 'stp', 'hari', 'datang', 'ke', 'sekolah', 'materi', 'yang', 'diberikanpun', 'merupakan', 'materi', 'yang', 'esensial', 'buat', 'orang', 'tua', 'yang', 'mungkin', 'belum', 'yakin', 'mengantarkan', 'anaknya', 'ke', 'sekolah', 'boleh', 'pilih', 'pembelajaran', 'jarak', 'jauh']","['pelaksanaan', 'ptm', 'pengaturan', 'jarak', 'peserta', 'didik', 'stp', 'sekolah', 'materi', 'diberikanpun', 'materi', 'esensial', 'orang', 'tua', 'mengantarkan', 'anaknya', 'sekolah', 'pilih', 'pembelajaran', 'jarak']",laksana ptm atur jarak serta didik stp sekolah materi beri materi esensial orang tua antar anak sekolah pilih ajar jarak
